Cointegration Residual
0.010285476642305724
-0.03460663178747403
-0.05919920592672767
-0.04076744454960135
-0.05977697960143402
0.046081097956394146
0.008613330119448648
0.012611332273108289
-0.022404925577587775
0.02033721377783948
-0.001189148920573757
-0.0181282648752763
-0.0616326233167932
-0.05504329388687523
0.014841058707125043
0.006446555011404342
0.06899649319499268
0.057640486609598085
-2.4417492539896557e-05
0.04892240134747716
-0.020225488798647717
0.04029716612707546
-0.014955363421387702
-0.05968252951395314
0.04172603460441593
0.007546397910113356
-0.0685474088528295
0.015447429717204031
-0.03461107589131984
-0.07530191710491607
0.0628639323296536
-0.00047468112041570976
-0.03478267328025808
-0.027566345236037293
-0.02153283177907994
0.005580078952565515
-0.0021940635027792865
0.027654684848412714
0.05081562053870137
0.005540081409785458
0.021950170511932043
0.049388857445332945
0.03473725433009456
-0.0007227935037121824
-0.061344930586837876
-0.0004241455665887628
0.07185102795255993
-0.016133645701197352
-0.03528753286669506
0.06941878784996192
-0.016842379762511683
0.024547859243574166
-0.012411356041733157
0.015004165648315748
-0.05156453648254811
0.014616118107369402
-0.0014831308391425324
-0.00205331437710754
-0.06960307348453121
0.03917446452079609
-0.015799687463136536
-0.006136595544091961
-0.0008174338693525129
