Date,Open,High,Low,Close,Volume,Symbol
2022-11-22,20400.0,21350.0,20350.0,20350.0,4427400.0,ACB
2022-11-23,20400.0,20950.0,20350.0,20650.0,2552100.0,ACB
2022-11-24,20600.0,21200.0,20400.0,21000.0,2306700.0,ACB
2022-11-25,21500.0,21500.0,21050.0,21500.0,2830000.0,ACB
2022-11-28,21600.0,22250.0,21550.0,22250.0,5240700.0,ACB
2022-11-29,22250.0,22250.0,21700.0,22150.0,3942700.0,ACB
2022-11-30,22250.0,22450.0,21800.0,22100.0,4118400.0,ACB
2022-12-01,22300.0,22850.0,22000.0,22500.0,6812100.0,ACB
2022-12-02,22500.0,23500.0,22150.0,23500.0,4791400.0,ACB
2022-12-05,23550.0,24000.0,23200.0,23600.0,4715700.0,ACB
2022-12-06,23600.0,23750.0,22300.0,22300.0,5158400.0,ACB
2022-12-07,22500.0,22500.0,21750.0,22300.0,3295000.0,ACB
2022-12-08,22450.0,23800.0,22100.0,22650.0,4795900.0,ACB
2022-12-09,22750.0,23200.0,22450.0,23050.0,3319800.0,ACB
2022-12-12,23050.0,23300.0,22500.0,22500.0,3181800.0,ACB
2022-12-13,22400.0,23050.0,22250.0,23050.0,2693700.0,ACB
2022-12-14,23100.0,23450.0,22750.0,23150.0,3293000.0,ACB
2022-12-15,23000.0,23500.0,23000.0,23200.0,4113600.0,ACB
2022-12-16,23000.0,23400.0,22850.0,23000.0,2220500.0,ACB
2022-12-19,22900.0,23250.0,22750.0,22750.0,3382600.0,ACB
2022-12-20,22750.0,22900.0,22200.0,22550.0,2566900.0,ACB
2022-12-21,22600.0,23000.0,22300.0,22800.0,1887300.0,ACB
2022-12-22,23000.0,23000.0,22750.0,22900.0,1958400.0,ACB
2022-12-23,22900.0,22900.0,22300.0,22900.0,1735100.0,ACB
2022-12-26,22900.0,22900.0,22100.0,22100.0,1778000.0,ACB
2022-12-27,22100.0,22600.0,22000.0,22100.0,2040100.0,ACB
2022-12-28,22100.0,22450.0,21950.0,22000.0,1826400.0,ACB
2022-12-29,22000.0,22400.0,21800.0,22000.0,1809100.0,ACB
2022-12-30,22000.0,22200.0,21800.0,21900.0,1339500.0,ACB
2022-10-03,33100.0,33600.0,31550.0,31550.0,1573400.0,BID
2022-10-04,32000.0,32050.0,30900.0,31000.0,1195400.0,BID
2022-10-05,31800.0,32000.0,31300.0,31800.0,516100.0,BID
2022-10-06,31950.0,31950.0,31000.0,31000.0,915800.0,BID
2022-10-07,30500.0,30600.0,28900.0,29200.0,1716300.0,BID
2022-10-10,28150.0,30450.0,28000.0,30000.0,1000800.0,BID
2022-10-11,30000.0,30000.0,28500.0,28500.0,907900.0,BID
2022-10-12,29000.0,30450.0,28700.0,30450.0,1476600.0,BID
2022-10-13,30550.0,32450.000000000004,30450.0,32450.000000000004,1413700.0,BID
2022-10-14,33000.0,33200.0,32600.0,33000.0,1720800.0,BID
2022-10-17,32950.0,32950.0,31700.0,32700.000000000004,1089600.0,BID
2022-10-18,33000.0,33450.0,32700.000000000004,32800.0,882400.0,BID
2022-10-19,32800.0,33500.0,32400.0,33000.0,753300.0,BID
2022-10-20,32600.0,34000.0,32500.0,33150.0,1476300.0,BID
2022-10-21,33150.0,33150.0,32100.0,32600.0,1657300.0,BID
2022-10-24,32950.0,32950.0,30350.0,30350.0,1374200.0,BID
2022-10-25,30000.0,32450.000000000004,29300.0,31300.0,1464500.0,BID
2022-10-26,31500.0,32500.0,31300.0,31700.0,684000.0,BID
2022-10-27,31800.0,33900.0,31800.0,33900.0,2034500.0,BID
2022-10-28,34300.0,34950.0,33800.0,33800.0,2106200.0,BID
2022-10-31,33800.0,34850.0,33700.0,34550.0,2663400.0,BID
2022-11-01,34600.0,35150.0,34000.0,34050.0,1615200.0,BID
2022-11-02,34050.0,34350.0,33550.0,33700.0,1325200.0,BID
2022-11-03,33150.0,33800.0,33000.0,33000.0,1125400.0,BID
2022-11-04,33000.0,33650.0,31550.0,33300.0,2376600.0,BID
2022-11-07,32800.0,34100.0,32800.0,33300.0,1582200.0,BID
2022-11-08,33000.0,35000.0,33000.0,34900.0,3079100.0,BID
2022-11-09,35100.0,36800.0,35050.0,36150.0,4501700.0,BID
2022-11-10,35950.0,35950.0,33650.0,34700.0,2499700.0,BID
2022-11-11,36000.0,36500.0,35400.0,36000.0,2165600.0,BID
2022-11-14,35600.0,36900.0,34900.0,35900.0,1326800.0,BID
2022-11-15,35000.0,35750.0,33400.0,33400.0,1888700.0,BID
2022-11-16,31900.0,35700.0,31550.0,35700.0,1603000.0,BID
2022-11-17,36200.0,36500.0,35500.0,35650.0,1492200.0,BID
2022-11-18,35650.0,36050.0,34000.0,35950.0,1383600.0,BID
2022-11-21,36500.0,36500.0,35500.0,35500.0,1285300.0,BID
2022-11-22,34600.0,36750.0,34600.0,36450.0,2109100.0,BID
2022-11-23,36400.0,38000.0,35950.0,37400.0,2415200.0,BID
2022-11-24,37200.0,38400.0,36800.0,38000.0,1789300.0,BID
2022-11-25,38400.0,40000.0,38200.0,40000.0,2564400.0,BID
2022-11-28,40000.0,40600.0,39000.0,39500.0,2605800.0,BID
2022-11-29,39500.0,41000.0,38850.0,41000.0,2549200.0,BID
2022-11-30,41000.0,42300.0,39500.0,41100.0,2054900.0,BID
2022-12-01,41100.0,41500.0,39000.0,39000.0,1935500.0,BID
2022-12-02,39000.0,41300.0,38950.0,41200.0,1503000.0,BID
2022-12-05,41400.0,42000.0,40550.0,41250.0,1665800.0,BID
2022-12-06,41100.0,41100.0,39100.0,39100.0,2673000.0,BID
2022-12-07,39500.0,39500.0,38500.0,39000.0,1797900.0,BID
2022-12-08,39200.0,41200.0,38800.0,39000.0,2731500.0,BID
2022-12-09,38900.0,39500.0,38300.0,39200.0,1624100.0,BID
2022-12-12,39400.0,39900.0,38100.0,38100.0,1983700.0,BID
2022-12-13,38050.0,39500.0,38050.0,38700.0,1706400.0,BID
2022-12-14,39700.0,39700.0,38800.0,38800.0,659400.0,BID
2022-12-15,38600.0,39850.0,38600.0,39000.0,1459900.0,BID
2022-12-16,38650.0,39500.0,38650.0,38900.0,1000200.0,BID
2022-12-19,38800.0,40500.0,38800.0,38800.0,1917400.0,BID
2022-12-20,38800.0,39000.0,37500.0,38500.0,1652700.0,BID
2022-12-21,38850.0,39600.0,38450.0,38600.0,1432800.0,BID
2022-12-22,38850.0,39900.0,38750.0,39000.0,1335700.0,BID
2022-12-23,39500.0,39500.0,39000.0,39000.0,690600.0,BID
2022-12-26,39000.0,39100.0,38750.0,38800.0,1255700.0,BID
2022-12-27,38800.0,40000.0,38700.0,40000.0,1496000.0,BID
2022-12-28,40100.0,42400.0,39600.0,41900.0,3692800.0,BID
2022-12-29,42000.0,42100.0,40000.0,40000.0,1265700.0,BID
2022-12-30,40250.0,41500.0,38600.0,38600.0,2618200.0,BID
2022-10-03,50175.63962957221,50644.57084106354,46705.54866453637,46705.54866453637,1381100.0,BVH
2022-10-04,47924.76981441383,48112.34229901036,45204.968787764126,45204.968787764126,1683600.0,BVH
2022-10-05,46611.762422238106,48018.5560567121,46142.83121074679,47455.83860292251,978300.0,BVH
2022-10-06,47455.83860292251,47737.197329817296,45486.32751465892,45861.47248385198,1088000.0,BVH
2022-10-07,45580.11375695718,45673.89999925545,43704.38891099187,45204.968787764126,1482200.0,BVH
2022-10-10,44548.46509167626,47455.83860292251,44548.46509167626,46893.1211491329,1099700.0,BVH
2022-10-11,46893.1211491329,46893.1211491329,44079.533880184936,44079.533880184936,1189900.0,BVH
2022-10-12,44220.21324363233,46424.18993764158,44220.21324363233,45533.22063580805,692400.0,BVH
2022-10-13,45486.32751465892,46424.18993764158,45298.755030062384,46189.72433189591,707400.0,BVH
2022-10-14,46986.90739143117,47643.41108751902,46424.18993764158,47549.62484522077,1097800.0,BVH
2022-10-17,47080.69363372944,47549.62484522077,46330.40369534331,47549.62484522077,554300.0,BVH
2022-10-18,48299.914783606895,48393.70102590516,47549.62484522077,47737.197329817296,582500.0,BVH
2022-10-19,48018.5560567121,48112.34229901036,47362.05236062424,48018.5560567121,558800.0,BVH
2022-10-20,48018.5560567121,48206.12854130862,47174.4798760277,47830.98357211556,520100.0,BVH
2022-10-21,47737.197329817296,47737.197329817296,44970.50318201846,45064.28942431672,911700.0,BVH
2022-10-24,45955.25872615025,46049.044968448514,44454.67884937799,44923.61006086932,788600.0,BVH
2022-10-25,45955.25872615025,47737.197329817296,45158.07566661498,46893.1211491329,1136900.0,BVH
2022-10-26,46893.1211491329,48018.5560567121,46893.1211491329,48018.5560567121,602700.0,BVH
2022-10-27,48018.5560567121,49706.70841808088,48018.5560567121,49706.70841808088,866900.0,BVH
2022-10-28,50175.63962957221,50363.212114168746,48487.48726820343,49237.77720658955,825100.0,BVH
2022-10-31,49519.13593348434,49519.13593348434,47737.197329817296,49237.77720658955,785800.0,BVH
2022-11-01,48299.914783606895,50081.85338727394,48299.914783606895,49706.70841808088,1036400.0,BVH
2022-11-02,49519.13593348434,49800.49466037915,48768.84599509822,48768.84599509822,636300.0,BVH
2022-11-03,48018.5560567121,49237.77720658955,48018.5560567121,49143.99096429128,493700.0,BVH
2022-11-04,48675.05975279996,48768.84599509822,46049.044968448514,46893.1211491329,898800.0,BVH
2022-11-07,46517.97617993984,47549.62484522077,45861.47248385198,45861.47248385198,644400.0,BVH
2022-11-08,45673.89999925545,47737.197329817296,45204.968787764126,47643.41108751902,636100.0,BVH
2022-11-09,48768.84599509822,49425.349691186086,47924.76981441383,48112.34229901036,694500.0,BVH
2022-11-10,47830.98357211556,48018.5560567121,44876.71693972019,45627.00687810632,1061100.0,BVH
2022-11-11,46049.044968448514,46799.33490683464,45627.00687810632,45955.25872615025,428000.0,BVH
2022-11-14,45486.32751465892,45955.25872615025,44313.9994859306,44642.25133397453,814000.0,BVH
2022-11-15,44736.03757627279,44736.03757627279,41547.30533813175,41547.30533813175,2079100.0,BVH
2022-11-16,38921.29055378031,44454.67884937799,38639.93182688551,44360.89260707973,1764400.0,BVH
2022-11-17,44736.03757627279,45533.22063580805,44360.89260707973,44454.67884937799,610900.0,BVH
2022-11-18,44548.46509167626,45627.00687810632,43141.67145720227,45298.755030062384,775500.0,BVH
2022-11-21,45439.434393509786,45955.25872615025,44642.25133397453,44736.03757627279,510100.0,BVH
2022-11-22,44970.50318201846,46142.83121074679,44736.03757627279,45158.07566661498,618400.0,BVH
2022-11-23,45204.968787764126,46049.044968448514,45158.07566661498,45627.00687810632,401300.0,BVH
2022-11-24,45861.47248385198,45861.47248385198,45345.64815121152,45673.89999925545,502700.0,BVH
2022-11-25,46500.0,47000.0,45900.0,46900.0,427400.0,BVH
2022-11-28,47200.0,47900.0,46800.0,46800.0,854600.0,BVH
2022-11-29,46500.0,47900.0,46400.0,47200.0,781900.0,BVH
2022-11-30,47800.0,48950.0,46800.0,48450.0,1188400.0,BVH
2022-12-01,48900.0,48900.0,47600.0,47800.0,1091000.0,BVH
2022-12-02,47100.0,48400.0,47000.0,48200.0,836800.0,BVH
2022-12-05,48600.0,50500.0,48600.0,50500.0,1576300.0,BVH
2022-12-06,50200.0,50200.0,48000.0,48000.0,913400.0,BVH
2022-12-07,47900.0,48600.0,47800.0,48300.0,620700.0,BVH
2022-12-08,48700.0,49500.0,47900.0,48500.0,683400.0,BVH
2022-12-09,48500.0,48500.0,47350.0,47900.0,760300.0,BVH
2022-12-12,47800.0,49000.0,47650.0,48500.0,760400.0,BVH
2022-12-13,48550.0,49900.0,48000.0,49900.0,1451100.0,BVH
2022-12-14,50500.0,50800.0,49200.0,49750.0,691200.0,BVH
2022-12-15,49750.0,50000.0,49250.0,49500.0,652800.0,BVH
2022-12-16,48600.0,49600.0,48600.0,49600.0,1031800.0,BVH
2022-12-19,49400.0,49400.0,48200.0,48200.0,642200.0,BVH
2022-12-20,48000.0,49100.0,46500.0,48000.0,1172700.0,BVH
2022-12-21,48000.0,48300.0,47500.0,48000.0,483600.0,BVH
2022-12-22,48200.0,48600.0,47550.0,48200.0,309100.0,BVH
2022-12-23,47800.0,48200.0,47500.0,47900.0,493100.0,BVH
2022-12-26,47800.0,48000.0,45500.0,45500.0,494100.0,BVH
2022-12-27,45500.0,47000.0,45500.0,46500.0,460000.0,BVH
2022-12-28,47050.0,47050.0,46000.0,46700.0,147900.0,BVH
2022-12-29,46700.0,47350.0,46500.0,46500.0,457700.0,BVH
2022-12-30,46700.0,47100.0,46600.0,46600.0,140300.0,BVH
2022-10-03,22700.0,23000.0,21600.0,21600.0,5690400.0,CTG
2022-10-04,22000.0,22700.0,20500.0,20750.0,5635700.0,CTG
2022-10-05,21300.0,22200.0,21300.0,22000.0,4275300.0,CTG
2022-10-06,22000.0,22250.0,21250.0,21400.0,4256200.0,CTG
2022-10-07,21300.0,21300.0,19950.0,19950.0,8381600.0,CTG
2022-10-10,19700.0,20950.0,19500.0,20700.0,4923200.0,CTG
2022-10-11,20700.0,20750.0,19500.0,19800.0,5492200.0,CTG
2022-10-12,20000.0,21150.0,19900.0,21150.0,4719200.0,CTG
2022-10-13,21300.0,22400.0,21150.0,22400.0,6243400.0,CTG
2022-10-14,22850.0,22950.0,22450.0,22700.0,5662200.0,CTG
2022-10-17,22600.0,22750.0,21900.0,22550.0,4715300.0,CTG
2022-10-18,22900.0,23400.0,22850.0,23000.0,3895400.0,CTG
2022-10-19,23000.0,23350.0,22550.0,23200.0,4115800.0,CTG
2022-10-20,23200.0,23700.0,22650.0,23250.0,3878500.0,CTG
2022-10-21,23250.0,23250.0,21650.0,21650.0,6658600.0,CTG
2022-10-24,21700.0,22000.0,20800.0,21000.0,4945000.0,CTG
2022-10-25,21200.0,22450.0,20950.0,22450.0,8645300.0,CTG
2022-10-26,22450.0,23200.0,22350.0,22400.0,3449600.0,CTG
2022-10-27,22750.0,23950.0,22500.0,23950.0,8005600.0,CTG
2022-10-28,24300.0,24900.0,24000.0,24050.0,7631500.0,CTG
2022-10-31,24300.0,24650.0,23350.0,24600.0,10121500.0,CTG
2022-11-01,24700.0,25450.0,24400.0,24450.0,8831500.0,CTG
2022-11-02,24050.0,24550.0,23850.0,24000.0,5390300.0,CTG
2022-11-03,23550.0,24100.0,23500.0,23600.0,7489200.0,CTG
2022-11-04,23400.0,24500.0,22000.0,24500.0,13957000.0,CTG
2022-11-07,24300.0,24500.0,23050.0,23350.0,7033100.0,CTG
2022-11-08,23000.0,24150.0,23000.0,23850.0,6274600.0,CTG
2022-11-09,24100.0,24850.0,24000.0,24450.0,10208700.0,CTG
2022-11-10,24100.0,24300.0,22750.0,22750.0,9623300.0,CTG
2022-11-11,23750.0,24300.0,23400.0,23600.0,9790500.0,CTG
2022-11-14,23200.0,24350.0,22750.0,23900.0,9034900.0,CTG
2022-11-15,23600.0,23900.0,22250.0,23400.0,10692800.0,CTG
2022-11-16,22300.0,24900.0,22250.0,24800.0,13029200.0,CTG
2022-11-17,25000.0,25800.0,24650.0,25000.0,11677400.0,CTG
2022-11-18,24550.0,25000.0,23500.0,24700.0,11616200.0,CTG
2022-11-21,24700.0,24800.0,24100.0,24100.0,5680300.0,CTG
2022-11-22,23900.0,24900.0,23500.0,23900.0,7649900.0,CTG
2022-11-23,23900.0,24750.0,23800.0,24400.0,5920300.0,CTG
2022-11-24,24250.0,24600.0,23800.0,24600.0,4141700.0,CTG
2022-11-25,24900.0,25800.0,24650.0,25800.0,14164700.0,CTG
2022-11-28,26100.0,27450.0,26100.0,27300.0,11090400.0,CTG
2022-11-29,27000.0,27400.0,26100.0,27400.0,9674400.0,CTG
2022-11-30,27050.0,28000.0,26650.0,27250.0,6374800.0,CTG
2022-12-01,27350.0,27700.0,26000.0,26150.0,10765700.0,CTG
2022-12-02,26300.0,27950.0,26050.0,27950.0,8942500.0,CTG
2022-12-05,28500.0,28600.0,27800.0,28600.0,7687500.0,CTG
2022-12-06,28100.0,28600.0,26850.0,27000.0,7661900.0,CTG
2022-12-07,26900.0,27800.0,26750.0,27350.0,4099300.0,CTG
2022-12-08,27600.0,28900.0,27400.0,27800.0,5282700.0,CTG
2022-12-09,27800.0,28050.0,27050.0,28050.0,4989800.0,CTG
2022-12-12,28000.0,28200.0,27450.0,27450.0,3851100.0,CTG
2022-12-13,27300.0,28200.0,27100.0,28150.0,3912200.0,CTG
2022-12-14,28400.0,28450.0,27850.0,27900.0,2422900.0,CTG
2022-12-15,27900.0,28250.0,27900.0,28250.0,3529300.0,CTG
2022-12-16,27750.0,28250.0,27750.0,28050.0,3220100.0,CTG
2022-12-19,28000.0,28500.0,27550.0,27550.0,5166900.0,CTG
2022-12-20,27550.0,28000.0,26600.0,28000.0,6578800.0,CTG
2022-12-21,28000.0,28000.0,27000.0,27500.0,3061700.0,CTG
2022-12-22,27500.0,28150.0,27500.0,27600.0,3346000.0,CTG
2022-12-23,27500.0,27950.0,27300.0,27650.0,2821500.0,CTG
2022-12-26,27650.0,27700.0,26000.0,26050.0,2958900.0,CTG
2022-12-27,26100.0,26750.0,26000.0,26600.0,2592900.0,CTG
2022-12-28,26600.0,27200.0,26300.0,27150.0,1890200.0,CTG
2022-12-29,27100.0,27500.0,26900.0,27000.0,1718100.0,CTG
2022-12-30,27000.0,27350.0,26750.0,27250.0,1394100.0,CTG
2022-10-03,79600.0,80300.0,76400.0,77000.0,1245600.0,FPT
2022-10-04,78000.0,79000.0,77200.0,77500.0,2040000.0,FPT
2022-10-05,79000.0,79500.0,78400.0,78400.0,971900.0,FPT
2022-10-06,78900.0,78900.0,76500.0,76500.0,1266700.0,FPT
2022-10-07,76200.0,76200.0,74000.0,74000.0,2061000.0,FPT
2022-10-10,73500.0,75500.0,72100.0,74000.0,1625600.0,FPT
2022-10-11,74000.0,74000.0,71000.0,71000.0,1593600.0,FPT
2022-10-12,71000.0,73300.0,71000.0,72400.0,1463100.0,FPT
2022-10-13,72200.0,73000.0,71500.0,73000.0,829200.0,FPT
2022-10-14,74400.0,74500.0,73600.0,74000.0,844200.0,FPT
2022-10-17,73500.0,73900.0,72600.0,73800.0,707400.0,FPT
2022-10-18,74000.0,75300.0,74000.0,74900.0,879000.0,FPT
2022-10-19,74900.0,76200.0,74700.0,75500.0,1023700.0,FPT
2022-10-20,75800.0,78500.0,75300.0,77800.0,1730300.0,FPT
2022-10-21,77700.0,77700.0,73900.0,73900.0,1564900.0,FPT
2022-10-24,73900.0,74500.0,71000.0,71100.0,1426100.0,FPT
2022-10-25,71400.0,74500.0,71100.0,73200.0,1564600.0,FPT
2022-10-26,74500.0,74500.0,72700.0,73800.0,625100.0,FPT
2022-10-27,74100.0,76200.0,73700.0,75800.0,935900.0,FPT
2022-10-28,76300.0,76300.0,74700.0,75000.0,875800.0,FPT
2022-10-31,75000.0,76000.0,73700.0,75600.0,1084700.0,FPT
2022-11-01,76300.0,76800.0,75000.0,75500.0,561500.0,FPT
2022-11-02,75200.0,76000.0,74000.0,74000.0,978200.0,FPT
2022-11-03,74500.0,75700.0,73700.0,74100.0,622400.0,FPT
2022-11-04,74000.0,74000.0,71500.0,72900.0,1646800.0,FPT
2022-11-07,72600.0,74000.0,72600.0,72600.0,1572400.0,FPT
2022-11-08,71500.0,73900.0,71400.0,73300.0,945000.0,FPT
2022-11-09,73300.0,74300.0,73300.0,74000.0,697700.0,FPT
2022-11-10,73500.0,73700.0,69100.0,73000.0,1595200.0,FPT
2022-11-11,73100.0,73600.0,72000.0,72800.0,1002900.0,FPT
2022-11-14,72000.0,72400.0,70000.0,70800.0,1639000.0,FPT
2022-11-15,70000.0,70000.0,65900.0,65900.0,3114900.0,FPT
2022-11-16,61300.0,70000.0,61300.0,69300.0,3050400.0,FPT
2022-11-17,69300.0,72000.0,64500.0,71000.0,1546300.0,FPT
2022-11-18,70100.0,72000.0,69200.0,71500.0,1261700.0,FPT
2022-11-21,69500.0,71800.0,69500.0,70100.0,840500.0,FPT
2022-11-22,70000.0,72000.0,69100.0,70500.0,1176300.0,FPT
2022-11-23,70000.0,71000.0,69700.0,70500.0,465900.0,FPT
2022-11-24,69800.0,71000.0,69400.0,70500.0,788400.0,FPT
2022-11-25,70600.0,72000.0,70500.0,72000.0,1267400.0,FPT
2022-11-28,72400.0,74500.0,72300.0,74300.0,1146800.0,FPT
2022-11-29,74900.0,74900.0,73000.0,74300.0,1143800.0,FPT
2022-11-30,74500.0,74900.0,73500.0,74600.0,911500.0,FPT
2022-12-01,75100.0,75800.0,74100.0,74700.0,1776500.0,FPT
2022-12-02,74700.0,77700.0,74000.0,77400.0,2901400.0,FPT
2022-12-05,78000.0,79000.0,77400.0,78300.0,1216400.0,FPT
2022-12-06,78300.0,78900.0,76000.0,76000.0,1537700.0,FPT
2022-12-07,75900.0,76600.0,74800.0,76500.0,1029400.0,FPT
2022-12-08,76900.0,78800.0,75600.0,77000.0,1267300.0,FPT
2022-12-09,76300.0,78000.0,76200.0,78000.0,987500.0,FPT
2022-12-12,77600.0,78200.0,76400.0,77000.0,1213500.0,FPT
2022-12-13,76200.0,77300.0,75200.0,77200.0,899700.0,FPT
2022-12-14,77200.0,77500.0,76100.0,76300.0,1158000.0,FPT
2022-12-15,76400.0,78100.0,76400.0,77700.0,1170500.0,FPT
2022-12-16,77000.0,78000.0,76400.0,77900.0,910900.0,FPT
2022-12-19,78300.0,78300.0,76600.0,76600.0,1026200.0,FPT
2022-12-20,77200.0,77200.0,75400.0,76600.0,785800.0,FPT
2022-12-21,77200.0,77400.0,75700.0,77200.0,544100.0,FPT
2022-12-22,77200.0,77500.0,76000.0,77200.0,657800.0,FPT
2022-12-23,76400.0,78000.0,76200.0,78000.0,1221000.0,FPT
2022-12-26,77700.0,78100.0,76400.0,76400.0,832500.0,FPT
2022-12-27,76400.0,77500.0,76000.0,76500.0,805200.0,FPT
2022-12-28,77000.0,77000.0,76000.0,76700.0,589200.0,FPT
2022-12-29,76500.0,77000.0,76200.0,76200.0,655300.0,FPT
2022-12-30,76200.0,76900.0,76000.0,76900.0,628600.0,FPT
2022-10-03,109000.0,109000.0,106300.0,107000.0,367400.0,GAS
2022-10-04,107100.0,109000.0,103500.0,106000.0,260400.0,GAS
2022-10-05,106100.0,108900.0,106100.0,107000.0,402300.0,GAS
2022-10-06,107200.0,108500.0,106900.0,106900.0,447800.0,GAS
2022-10-07,106900.0,106900.0,102000.0,102000.0,334000.0,GAS
2022-10-10,102000.0,109100.0,102000.0,106000.0,431000.0,GAS
2022-10-11,106000.0,109100.0,105000.0,106100.0,508200.0,GAS
2022-10-12,105100.0,107800.0,105100.0,107000.0,169800.0,GAS
2022-10-13,105900.0,108200.0,105100.0,108000.0,544600.0,GAS
2022-10-14,108100.0,110200.0,108000.0,109800.0,387800.0,GAS
2022-10-17,107900.0,113200.0,107200.0,111500.0,300200.0,GAS
2022-10-18,113200.0,113200.0,111000.0,111000.0,448500.0,GAS
2022-10-19,111100.0,113000.0,108000.0,109100.0,423200.0,GAS
2022-10-20,109000.0,111000.0,108200.0,110900.0,165200.0,GAS
2022-10-21,110900.0,112600.0,107200.0,107200.0,468300.0,GAS
2022-10-24,107200.0,108900.0,106500.0,107200.0,503600.0,GAS
2022-10-25,107200.0,109000.0,105600.0,107200.0,367300.0,GAS
2022-10-26,107200.0,108200.0,106900.0,108000.0,181800.0,GAS
2022-10-27,108900.0,111200.0,107100.0,110000.0,468600.0,GAS
2022-10-28,110100.0,111000.0,109000.0,109000.0,194100.0,GAS
2022-10-31,109000.0,111100.0,108500.0,111100.0,156300.0,GAS
2022-11-01,111400.0,113500.0,109200.0,110000.0,451300.0,GAS
2022-11-02,110600.0,113500.0,108700.0,110000.0,584100.0,GAS
2022-11-03,111800.0,112200.0,110000.0,111400.0,162300.0,GAS
2022-11-04,111400.0,112000.0,108100.0,111000.0,329600.0,GAS
2022-11-07,111500.0,113500.0,111500.0,112900.0,404900.0,GAS
2022-11-08,113900.0,115000.0,112900.0,114400.0,381600.0,GAS
2022-11-09,114500.0,117500.0,114400.0,116400.0,404800.0,GAS
2022-11-10,115100.0,116800.0,110000.0,113400.0,276200.0,GAS
2022-11-11,113600.0,116500.0,113600.0,113900.0,170100.0,GAS
2022-11-14,113700.0,116000.0,110800.0,113800.0,350400.0,GAS
2022-11-15,113800.0,114500.0,109000.0,111500.0,421000.0,GAS
2022-11-16,105500.0,117000.0,105500.0,117000.0,314700.0,GAS
2022-11-17,115600.0,120000.0,115600.0,119700.0,442400.0,GAS
2022-11-18,119100.0,119400.0,112000.0,114300.0,398600.0,GAS
2022-11-21,114300.0,114500.0,110500.0,111300.0,172200.0,GAS
2022-11-22,111100.0,114900.0,109100.0,109200.0,314100.0,GAS
2022-11-23,109600.0,111700.0,108000.0,108200.0,227700.0,GAS
2022-11-24,109000.0,109000.0,105000.0,105800.0,474500.0,GAS
2022-11-25,107000.0,107500.0,104000.0,104800.0,398800.0,GAS
2022-11-28,104800.0,112100.0,104000.0,112100.0,370200.0,GAS
2022-11-29,112000.0,113900.0,108900.0,112000.0,405200.0,GAS
2022-11-30,112000.0,112000.0,110000.0,110200.0,282900.0,GAS
2022-12-01,112000.0,112000.0,105000.0,106500.0,514400.0,GAS
2022-12-02,106500.0,113000.0,106500.0,111200.0,572000.0,GAS
2022-12-05,113000.0,113600.0,110700.0,113200.0,500600.0,GAS
2022-12-06,113000.0,113500.0,109000.0,109500.0,494500.0,GAS
2022-12-07,109500.0,111500.0,106800.0,106800.0,336900.0,GAS
2022-12-08,108100.0,110900.0,106000.0,106000.0,465900.0,GAS
2022-12-09,107900.0,108500.0,106000.0,106000.0,374700.0,GAS
2022-12-12,108000.0,108400.0,105000.0,105000.0,350200.0,GAS
2022-12-13,106900.0,107500.0,105100.0,105600.0,400900.0,GAS
2022-12-14,106600.0,108000.0,106500.0,107500.0,277500.0,GAS
2022-12-15,107000.0,108000.0,105600.0,106300.0,504800.0,GAS
2022-12-16,106300.0,107900.0,105800.0,106400.0,256100.0,GAS
2022-12-19,106000.0,106800.0,105200.0,105200.0,449500.0,GAS
2022-12-20,105000.0,105500.0,103600.0,104800.0,218300.0,GAS
2022-12-21,106000.0,106000.0,103500.0,103500.0,198400.0,GAS
2022-12-22,105000.0,105000.0,101200.0,101200.0,254000.0,GAS
2022-12-23,102500.0,103800.0,101500.0,101500.0,261500.0,GAS
2022-12-26,102100.0,104600.0,102100.0,102600.0,332400.0,GAS
2022-12-27,103900.0,104000.0,101800.0,103100.0,154700.0,GAS
2022-12-28,103600.0,104000.0,102200.0,103000.0,221800.0,GAS
2022-12-29,103900.0,103900.0,102600.0,102600.0,97600.0,GAS
2022-12-30,102600.0,102800.0,101500.0,101500.0,141500.0,GAS
2022-10-03,20404.634920204804,20404.634920204804,18943.68253928322,18943.68253928322,1141300.0,GVR
2022-10-04,19089.77777737538,19381.96825355969,17774.920634545953,17774.920634545953,1664400.0,GVR
2022-10-05,18310.6031742172,18700.190475796288,18115.80952342766,18602.79365040152,1016100.0,GVR
2022-10-06,18651.492063098904,18651.492063098904,17336.63492026948,17336.63492026948,1505600.0,GVR
2022-10-07,17239.238094874705,17239.238094874705,16167.873015532208,16167.873015532208,2272400.0,GVR
2022-10-10,16167.873015532208,16752.25396790084,15632.190475860962,16460.063491716526,1889000.0,GVR
2022-10-11,16119.17460283482,16460.063491716526,15339.999999676644,15339.999999676644,1989600.0,GVR
2022-10-12,14650.0,16400.0,14650.0,15950.0,1459700.0,GVR
2022-10-13,16000.0,16300.0,15900.0,16000.0,799200.0,GVR
2022-10-14,16600.0,16700.0,16250.0,16450.0,1897700.0,GVR
2022-10-17,16400.0,16600.0,16000.0,16600.0,1247200.0,GVR
2022-10-18,17150.0,17150.0,16750.0,16800.0,1253400.0,GVR
2022-10-19,16950.0,16950.0,16500.0,16550.0,1134100.0,GVR
2022-10-20,16500.0,16700.0,16149.999999999998,16200.0,1037800.0,GVR
